Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_contact_thresholds";"ubsi.yalk.signal.83.2";"ЯЛК адрес 83: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=442.250000; channel=76; channel_count=80; channel_index=76; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1466.250000; scan_order=channel_major; section=YALK; signal=1; ulk_address=83; v7_v=2.462894; yalk_v=2.465727"
"yalk_contact_thresholds";"ubsi.yalk.signal.84.0";"ЯЛК адрес 84: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=107.875000; channel=77; channel_count=80; channel_index=77; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=107.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=84; v7_v=-0.135555; yalk_v=-0.131564"
"yalk_contact_thresholds";"ubsi.yalk.signal.84.1";"ЯЛК адрес 84: контакт при 0.900000 В";1;"лог.";0;0;"FAIL";"analog_code=221.062500; channel=77; channel_count=80; channel_index=77; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=1245.062500; scan_order=channel_major; section=YALK; signal=1; ulk_address=84; v7_v=0.746832; yalk_v=0.747631"
"yalk_contact_thresholds";"ubsi.yalk.signal.84.2";"ЯЛК адрес 84: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=423.187500; channel=77; channel_count=80; channel_index=77; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1447.187500; scan_order=channel_major; section=YALK; signal=1; ulk_address=84; v7_v=2.318607; yalk_v=2.317657"
"yalk_contact_thresholds";"ubsi.yalk.signal.85.0";"ЯЛК адрес 85: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=119.000000; channel=78; channel_count=80; channel_index=78; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=119.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=85; v7_v=-0.040341; yalk_v=-0.045149"
"yalk_contact_thresholds";"ubsi.yalk.signal.85.1";"ЯЛК адрес 85: контакт при 0.900000 В";1;"лог.";0;0;"FAIL";"analog_code=233.687500; channel=78; channel_count=80; channel_index=78; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=1257.687500; scan_order=channel_major; section=YALK; signal=1; ulk_address=85; v7_v=0.843497; yalk_v=0.845697"
"yalk_contact_thresholds";"ubsi.yalk.signal.85.2";"ЯЛК адрес 85: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.375000; channel=78; channel_count=80; channel_index=78; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.375000; scan_order=channel_major; section=YALK; signal=1; ulk_address=85; v7_v=2.414794; yalk_v=2.404557"
"yalk_contact_thresholds";"ubsi.yalk.signal.86.0";"ЯЛК адрес 86: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=121.000000; channel=79; channel_count=80; channel_index=79; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=121.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=86; v7_v=-0.029999; yalk_v=-0.029614"
"yalk_contact_thresholds";"ubsi.yalk.signal.86.1";"ЯЛК адрес 86: контакт при 0.900000 В";1;"лог.";0;0;"FAIL";"analog_code=232.625000; channel=79; channel_count=80; channel_index=79; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=1256.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=86; v7_v=0.845442; yalk_v=0.837444"
"yalk_contact_thresholds";"ubsi.yalk.signal.86.2";"ЯЛК адрес 86: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=436.687500; channel=79; channel_count=80; channel_index=79; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1460.687500; scan_order=channel_major; section=YALK; signal=1; ulk_address=86; v7_v=2.415650; yalk_v=2.422520"
"yalk_contact_thresholds";"ubsi.yalk.signal.87.0";"ЯЛК адрес 87: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=117.125000; channel=80; channel_count=80; channel_index=80; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=117.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=87; v7_v=-0.048692; yalk_v=-0.059713"
"yalk_contact_thresholds";"ubsi.yalk.signal.87.1";"ЯЛК адрес 87: контакт при 0.900000 В";1;"лог.";0;0;"FAIL";"analog_code=230.875000; channel=80; channel_count=80; channel_index=80; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=1254.875000; scan_order=channel_major; section=YALK; signal=1; ulk_address=87; v7_v=0.822374; yalk_v=0.823851"
"yalk_contact_thresholds";"ubsi.yalk.signal.87.2";"ЯЛК адрес 87: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=431.875000; channel=80; channel_count=80; channel_index=80; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1455.875000; scan_order=channel_major; section=YALK; signal=1; ulk_address=87; v7_v=2.385004; yalk_v=2.385138"
"yalk_reference_voltage";"ubsi.reference_6v2";"Эталон полной шкалы ЯЛК, адрес 99";6.19951;"В";6.17;6.23;"OK";"analog_code=922.937500; nominal_v=6.200000; raw=1946.937500; source=yalk_internal_full_scale_reference; ulk_address=99; yalk_v=6.199515"
"yalk_cleanup";"ubsi.yalk.cleanup_voltage";"Остаточное напряжение после ЯЛК";-0.000284654;"В";-0.2;0.2;"OK";"cleanup_voltage_v=-0.000285; v7_v=-0.000285"
"ytp_calibration";"ubsi.ytp.calibration_span";"Размах калибровки ЯТП";1;"лог.";1;1;"OK";"full_raw=4000.000000; full_word=31; valid_word_count=32; zero_raw=330.000000; zero_word=32"
"ytp_channels";"ubsi.ytp.channel.1.0";"ЯТП канал 1 · 0.000000 Ом";0.519074;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.519074; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=1; measured_resistance_ohm=0.519074; point_count=3; point_index=1; raw=337.937500; reduced_error_percent=0.216281; section=YTP; target_resistance_ohm=0.000000; ytp_channel=1"
"ytp_channels";"ubsi.ytp.channel.2.0";"ЯТП канал 2 · 0.000000 Ом";0.486376;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.486376; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=2; measured_resistance_ohm=0.486376; point_count=3; point_index=1; raw=337.437500; reduced_error_percent=0.202657; section=YTP; target_resistance_ohm=0.000000; ytp_channel=2"
"ytp_channels";"ubsi.ytp.channel.3.0";"ЯТП канал 3 · 0.000000 Ом";0.498638;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.498638; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=3; measured_resistance_ohm=0.498638; point_count=3; point_index=1; raw=337.625000; reduced_error_percent=0.207766; section=YTP; target_resistance_ohm=0.000000; ytp_channel=3"
"ytp_channels";"ubsi.ytp.channel.4.0";"ЯТП канал 4 · 0.000000 Ом";0.498638;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.498638; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=4; measured_resistance_ohm=0.498638; point_count=3; point_index=1; raw=337.625000; reduced_error_percent=0.207766; section=YTP; target_resistance_ohm=0.000000; ytp_channel=4"
"ytp_channels";"ubsi.ytp.channel.5.0";"ЯТП канал 5 · 0.000000 Ом";0.486376;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.486376; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=5; measured_resistance_ohm=0.486376; point_count=3; point_index=1; raw=337.437500; reduced_error_percent=0.202657; section=YTP; target_resistance_ohm=0.000000; ytp_channel=5"
"ytp_channels";"ubsi.ytp.channel.6.0";"ЯТП канал 6 · 0.000000 Ом";0.486376;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.486376; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=6; measured_resistance_ohm=0.486376; point_count=3; point_index=1; raw=337.437500; reduced_error_percent=0.202657; section=YTP; target_resistance_ohm=0.000000; ytp_channel=6"
"ytp_channels";"ubsi.ytp.channel.7.0";"ЯТП канал 7 · 0.000000 Ом";0.486376;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.486376; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=7; measured_resistance_ohm=0.486376; point_count=3; point_index=1; raw=337.437500; reduced_error_percent=0.202657; section=YTP; target_resistance_ohm=0.000000; ytp_channel=7"
"ytp_channels";"ubsi.ytp.channel.8.0";"ЯТП канал 8 · 0.000000 Ом";0.457766;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.457766; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=8; measured_resistance_ohm=0.457766; point_count=3; point_index=1; raw=337.000000; reduced_error_percent=0.190736; section=YTP; target_resistance_ohm=0.000000; ytp_channel=8"
"ytp_channels";"ubsi.ytp.channel.9.0";"ЯТП канал 9 · 0.000000 Ом";0.457766;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.457766; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=9; measured_resistance_ohm=0.457766; point_count=3; point_index=1; raw=337.000000; reduced_error_percent=0.190736; section=YTP; target_resistance_ohm=0.000000; ytp_channel=9"
"ytp_channels";"ubsi.ytp.channel.10.0";"ЯТП канал 10 · 0.000000 Ом";0.478202;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.478202; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=10; measured_resistance_ohm=0.478202; point_count=3; point_index=1; raw=337.312500; reduced_error_percent=0.199251; section=YTP; target_resistance_ohm=0.000000; ytp_channel=10"
"ytp_channels";"ubsi.ytp.channel.11.0";"ЯТП канал 11 · 0.000000 Ом";0.482289;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.482289; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=11; measured_resistance_ohm=0.482289; point_count=3; point_index=1; raw=337.375000; reduced_error_percent=0.200954; section=YTP; target_resistance_ohm=0.000000; ytp_channel=11"
"ytp_channels";"ubsi.ytp.channel.12.0";"ЯТП канал 12 · 0.000000 Ом";0.457766;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.457766; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=12; measured_resistance_ohm=0.457766; point_count=3; point_index=1; raw=337.000000; reduced_error_percent=0.190736; section=YTP; target_resistance_ohm=0.000000; ytp_channel=12"
"ytp_channels";"ubsi.ytp.channel.13.0";"ЯТП канал 13 · 0.000000 Ом";0.457766;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.457766; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=13; measured_resistance_ohm=0.457766; point_count=3; point_index=1; raw=337.000000; reduced_error_percent=0.190736; section=YTP; target_resistance_ohm=0.000000; ytp_channel=13"
"ytp_channels";"ubsi.ytp.channel.14.0";"ЯТП канал 14 · 0.000000 Ом";0.482289;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.482289; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=14; measured_resistance_ohm=0.482289; point_count=3; point_index=1; raw=337.375000; reduced_error_percent=0.200954; section=YTP; target_resistance_ohm=0.000000; ytp_channel=14"
"ytp_channels";"ubsi.ytp.channel.15.0";"ЯТП канал 15 · 0.000000 Ом";0.490463;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.490463; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=15; measured_resistance_ohm=0.490463; point_count=3; point_index=1; raw=337.500000; reduced_error_percent=0.204360; section=YTP; target_resistance_ohm=0.000000; ytp_channel=15"
"ytp_channels";"ubsi.ytp.channel.16.0";"ЯТП канал 16 · 0.000000 Ом";0.502725;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.502725; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=16; measured_resistance_ohm=0.502725; point_count=3; point_index=1; raw=337.687500; reduced_error_percent=0.209469; section=YTP; target_resistance_ohm=0.000000; ytp_channel=16"
"ytp_channels";"ubsi.ytp.channel.17.0";"ЯТП канал 17 · 0.000000 Ом";0.470027;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.470027; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=17; measured_resistance_ohm=0.470027; point_count=3; point_index=1; raw=337.187500; reduced_error_percent=0.195845; section=YTP; target_resistance_ohm=0.000000; ytp_channel=17"
"ytp_channels";"ubsi.ytp.channel.18.0";"ЯТП канал 18 · 0.000000 Ом";0.523161;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.523161; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=18; measured_resistance_ohm=0.523161; point_count=3; point_index=1; raw=338.000000; reduced_error_percent=0.217984; section=YTP; target_resistance_ohm=0.000000; ytp_channel=18"
"ytp_channels";"ubsi.ytp.channel.19.0";"ЯТП канал 19 · 0.000000 Ом";0.49455;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.494550; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=19; measured_resistance_ohm=0.494550; point_count=3; point_index=1; raw=337.562500; reduced_error_percent=0.206063; section=YTP; target_resistance_ohm=0.000000; ytp_channel=19"
"ytp_channels";"ubsi.ytp.channel.20.0";"ЯТП канал 20 · 0.000000 Ом";0.482289;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.482289; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=20; measured_resistance_ohm=0.482289; point_count=3; point_index=1; raw=337.375000; reduced_error_percent=0.200954; section=YTP; target_resistance_ohm=0.000000; ytp_channel=20"
"ytp_channels";"ubsi.ytp.channel.21.0";"ЯТП канал 21 · 0.000000 Ом";0.49455;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.494550; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=21; measured_resistance_ohm=0.494550; point_count=3; point_index=1; raw=337.562500; reduced_error_percent=0.206063; section=YTP; target_resistance_ohm=0.000000; ytp_channel=21"
"ytp_channels";"ubsi.ytp.channel.22.0";"ЯТП канал 22 · 0.000000 Ом";0.482289;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.482289; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=22; measured_resistance_ohm=0.482289; point_count=3; point_index=1; raw=337.375000; reduced_error_percent=0.200954; section=YTP; target_resistance_ohm=0.000000; ytp_channel=22"
"ytp_channels";"ubsi.ytp.channel.23.0";"ЯТП канал 23 · 0.000000 Ом";0.461853;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.461853; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=23; measured_resistance_ohm=0.461853; point_count=3; point_index=1; raw=337.062500; reduced_error_percent=0.192439; section=YTP; target_resistance_ohm=0.000000; ytp_channel=23"
"ytp_channels";"ubsi.ytp.channel.24.0";"ЯТП канал 24 · 0.000000 Ом";0.474114;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.474114; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=24; measured_resistance_ohm=0.474114; point_count=3; point_index=1; raw=337.250000; reduced_error_percent=0.197548; section=YTP; target_resistance_ohm=0.000000; ytp_channel=24"
"ytp_channels";"ubsi.ytp.channel.25.0";"ЯТП канал 25 · 0.000000 Ом";0.461853;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.461853; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=25; measured_resistance_ohm=0.461853; point_count=3; point_index=1; raw=337.062500; reduced_error_percent=0.192439; section=YTP; target_resistance_ohm=0.000000; ytp_channel=25"
"ytp_channels";"ubsi.ytp.channel.26.0";"ЯТП канал 26 · 0.000000 Ом";0.498638;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.498638; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=26; measured_resistance_ohm=0.498638; point_count=3; point_index=1; raw=337.625000; reduced_error_percent=0.207766; section=YTP; target_resistance_ohm=0.000000; ytp_channel=26"
"ytp_channels";"ubsi.ytp.channel.27.0";"ЯТП канал 27 · 0.000000 Ом";0.506812;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.506812; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=27; measured_resistance_ohm=0.506812; point_count=3; point_index=1; raw=337.750000; reduced_error_percent=0.211172; section=YTP; target_resistance_ohm=0.000000; ytp_channel=27"
"ytp_channels";"ubsi.ytp.channel.28.0";"ЯТП канал 28 · 0.000000 Ом";0.478202;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.478202; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=28; measured_resistance_ohm=0.478202; point_count=3; point_index=1; raw=337.312500; reduced_error_percent=0.199251; section=YTP; target_resistance_ohm=0.000000; ytp_channel=28"
"ytp_channels";"ubsi.ytp.channel.29.0";"ЯТП канал 29 · 0.000000 Ом";0.457766;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.457766; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=29; measured_resistance_ohm=0.457766; point_count=3; point_index=1; raw=337.000000; reduced_error_percent=0.190736; section=YTP; target_resistance_ohm=0.000000; ytp_channel=29"
"ytp_channels";"ubsi.ytp.channel.30.0";"ЯТП канал 30 · 0.000000 Ом";0.457766;"Ом";-1.2;1.2;"OK";"absolute_error_ohm=0.457766; actual_reference_ohm=0.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=30; measured_resistance_ohm=0.457766; point_count=3; point_index=1; raw=337.000000; reduced_error_percent=0.190736; section=YTP; target_resistance_ohm=0.000000; ytp_channel=30"
"ytp_channels";"ubsi.ytp.channel.1.1";"ЯТП канал 1 · 120.000000 Ом";120.392;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.392371; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=1; measured_resistance_ohm=120.392371; point_count=3; point_index=2; raw=2171.000000; reduced_error_percent=0.163488; section=YTP; target_resistance_ohm=120.000000; ytp_channel=1"
"ytp_channels";"ubsi.ytp.channel.2.1";"ЯТП канал 2 · 120.000000 Ом";120.396;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.396458; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=2; measured_resistance_ohm=120.396458; point_count=3; point_index=2; raw=2171.062500; reduced_error_percent=0.165191; section=YTP; target_resistance_ohm=120.000000; ytp_channel=2"
"ytp_channels";"ubsi.ytp.channel.3.1";"ЯТП канал 3 · 120.000000 Ом";120.396;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.396458; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=3; measured_resistance_ohm=120.396458; point_count=3; point_index=2; raw=2171.062500; reduced_error_percent=0.165191; section=YTP; target_resistance_ohm=120.000000; ytp_channel=3"
"ytp_channels";"ubsi.ytp.channel.4.1";"ЯТП канал 4 · 120.000000 Ом";120.425;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.425068; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=4; measured_resistance_ohm=120.425068; point_count=3; point_index=2; raw=2171.500000; reduced_error_percent=0.177112; section=YTP; target_resistance_ohm=120.000000; ytp_channel=4"
"ytp_channels";"ubsi.ytp.channel.5.1";"ЯТП канал 5 · 120.000000 Ом";120.429;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.429155; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=5; measured_resistance_ohm=120.429155; point_count=3; point_index=2; raw=2171.562500; reduced_error_percent=0.178815; section=YTP; target_resistance_ohm=120.000000; ytp_channel=5"
"ytp_channels";"ubsi.ytp.channel.6.1";"ЯТП канал 6 · 120.000000 Ом";120.405;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.404632; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=6; measured_resistance_ohm=120.404632; point_count=3; point_index=2; raw=2171.187500; reduced_error_percent=0.168597; section=YTP; target_resistance_ohm=120.000000; ytp_channel=6"
"ytp_channels";"ubsi.ytp.channel.7.1";"ЯТП канал 7 · 120.000000 Ом";120.368;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.367847; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=7; measured_resistance_ohm=120.367847; point_count=3; point_index=2; raw=2170.625000; reduced_error_percent=0.153270; section=YTP; target_resistance_ohm=120.000000; ytp_channel=7"
"ytp_channels";"ubsi.ytp.channel.8.1";"ЯТП канал 8 · 120.000000 Ом";120.368;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.367847; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=8; measured_resistance_ohm=120.367847; point_count=3; point_index=2; raw=2170.625000; reduced_error_percent=0.153270; section=YTP; target_resistance_ohm=120.000000; ytp_channel=8"
"ytp_channels";"ubsi.ytp.channel.9.1";"ЯТП канал 9 · 120.000000 Ом";120.368;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.367847; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=9; measured_resistance_ohm=120.367847; point_count=3; point_index=2; raw=2170.625000; reduced_error_percent=0.153270; section=YTP; target_resistance_ohm=120.000000; ytp_channel=9"
"ytp_channels";"ubsi.ytp.channel.10.1";"ЯТП канал 10 · 120.000000 Ом";120.392;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.392371; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=10; measured_resistance_ohm=120.392371; point_count=3; point_index=2; raw=2171.000000; reduced_error_percent=0.163488; section=YTP; target_resistance_ohm=120.000000; ytp_channel=10"
"ytp_channels";"ubsi.ytp.channel.11.1";"ЯТП канал 11 · 120.000000 Ом";120.405;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.404632; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=11; measured_resistance_ohm=120.404632; point_count=3; point_index=2; raw=2171.187500; reduced_error_percent=0.168597; section=YTP; target_resistance_ohm=120.000000; ytp_channel=11"
"ytp_channels";"ubsi.ytp.channel.12.1";"ЯТП канал 12 · 120.000000 Ом";120.405;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.404632; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=12; measured_resistance_ohm=120.404632; point_count=3; point_index=2; raw=2171.187500; reduced_error_percent=0.168597; section=YTP; target_resistance_ohm=120.000000; ytp_channel=12"
"ytp_channels";"ubsi.ytp.channel.13.1";"ЯТП канал 13 · 120.000000 Ом";120.413;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.412807; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=13; measured_resistance_ohm=120.412807; point_count=3; point_index=2; raw=2171.312500; reduced_error_percent=0.172003; section=YTP; target_resistance_ohm=120.000000; ytp_channel=13"
"ytp_channels";"ubsi.ytp.channel.14.1";"ЯТП канал 14 · 120.000000 Ом";120.376;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.376022; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=14; measured_resistance_ohm=120.376022; point_count=3; point_index=2; raw=2170.750000; reduced_error_percent=0.156676; section=YTP; target_resistance_ohm=120.000000; ytp_channel=14"
"ytp_channels";"ubsi.ytp.channel.15.1";"ЯТП канал 15 · 120.000000 Ом";120.368;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.367847; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=15; measured_resistance_ohm=120.367847; point_count=3; point_index=2; raw=2170.625000; reduced_error_percent=0.153270; section=YTP; target_resistance_ohm=120.000000; ytp_channel=15"
"ytp_channels";"ubsi.ytp.channel.16.1";"ЯТП канал 16 · 120.000000 Ом";120.392;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.392371; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=16; measured_resistance_ohm=120.392371; point_count=3; point_index=2; raw=2171.000000; reduced_error_percent=0.163488; section=YTP; target_resistance_ohm=120.000000; ytp_channel=16"
"ytp_channels";"ubsi.ytp.channel.17.1";"ЯТП канал 17 · 120.000000 Ом";120.392;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.392371; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=17; measured_resistance_ohm=120.392371; point_count=3; point_index=2; raw=2171.000000; reduced_error_percent=0.163488; section=YTP; target_resistance_ohm=120.000000; ytp_channel=17"
"ytp_channels";"ubsi.ytp.channel.18.1";"ЯТП канал 18 · 120.000000 Ом";120.392;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.392371; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=18; measured_resistance_ohm=120.392371; point_count=3; point_index=2; raw=2171.000000; reduced_error_percent=0.163488; section=YTP; target_resistance_ohm=120.000000; ytp_channel=18"
"ytp_channels";"ubsi.ytp.channel.19.1";"ЯТП канал 19 · 120.000000 Ом";120.409;"Ом";118.8;121.2;"OK";"absolute_error_ohm=0.408719; actual_reference_ohm=120.000000; calibration_full_raw=4000.000000; calibration_zero_raw=330.000000; channel_count=30; channel_index=19; measured_resistance_ohm=120.408719; point_count=3; point_index=2; raw=2171.250000; reduced_error_percent=0.170300; section=YTP; target_resistance_ohm=120.000000; ytp_channel=19"
