Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_overload";"ubsi.yalk.overload.-12 В.12.18";"ЯЛК: -12 В на 12, наблюдение 18";481.5;"код";476;486;"НОРМА";"baseline_code=481.000000; current_code=481.500000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=18; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.19";"ЯЛК: -12 В на 12, наблюдение 19";478.75;"код";472.75;482.75;"НОРМА";"baseline_code=477.750000; current_code=478.750000; delta_code=1.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=19; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.20";"ЯЛК: -12 В на 12, наблюдение 20";490.75;"код";486.5;496.5;"НОРМА";"baseline_code=491.500000; current_code=490.750000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=20; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.21";"ЯЛК: -12 В на 12, наблюдение 21";483.25;"код";478.75;488.75;"НОРМА";"baseline_code=483.750000; current_code=483.250000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=21; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.22";"ЯЛК: -12 В на 12, наблюдение 22";510.75;"код";505.75;515.75;"НОРМА";"baseline_code=510.750000; current_code=510.750000; delta_code=0.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=22; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.23";"ЯЛК: -12 В на 12, наблюдение 23";505.5;"код";500.75;510.75;"НОРМА";"baseline_code=505.750000; current_code=505.500000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=23; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.24";"ЯЛК: -12 В на 12, наблюдение 24";512.5;"код";507.25;517.25;"НОРМА";"baseline_code=512.250000; current_code=512.500000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=24; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.25";"ЯЛК: -12 В на 12, наблюдение 25";521.5;"код";517.25;527.25;"НОРМА";"baseline_code=522.250000; current_code=521.500000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=25; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.26";"ЯЛК: -12 В на 12, наблюдение 26";525.25;"код";519.75;529.75;"НОРМА";"baseline_code=524.750000; current_code=525.250000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=26; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.27";"ЯЛК: -12 В на 12, наблюдение 27";534;"код";528.5;538.5;"НОРМА";"baseline_code=533.500000; current_code=534.000000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=27; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.28";"ЯЛК: -12 В на 12, наблюдение 28";544.75;"код";540.25;550.25;"НОРМА";"baseline_code=545.250000; current_code=544.750000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=28; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.32";"ЯЛК: -12 В на 12, наблюдение 32";561.5;"код";556.5;566.5;"НОРМА";"baseline_code=561.500000; current_code=561.500000; delta_code=0.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=32; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.33";"ЯЛК: -12 В на 12, наблюдение 33";576;"код";570.5;580.5;"НОРМА";"baseline_code=575.500000; current_code=576.000000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=33; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.34";"ЯЛК: -12 В на 12, наблюдение 34";567.25;"код";562.5;572.5;"НОРМА";"baseline_code=567.500000; current_code=567.250000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=34; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.35";"ЯЛК: -12 В на 12, наблюдение 35";581;"код";576;586;"НОРМА";"baseline_code=581.000000; current_code=581.000000; delta_code=0.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=35; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.36";"ЯЛК: -12 В на 12, наблюдение 36";578;"код";573.75;583.75;"НОРМА";"baseline_code=578.750000; current_code=578.000000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=36; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.37";"ЯЛК: -12 В на 12, наблюдение 37";601.25;"код";595.75;605.75;"НОРМА";"baseline_code=600.750000; current_code=601.250000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=37; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.38";"ЯЛК: -12 В на 12, наблюдение 38";604.5;"код";600.25;610.25;"НОРМА";"baseline_code=605.250000; current_code=604.500000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=38; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.39";"ЯЛК: -12 В на 12, наблюдение 39";611.75;"код";605.75;615.75;"НОРМА";"baseline_code=610.750000; current_code=611.750000; delta_code=1.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=39; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.40";"ЯЛК: -12 В на 12, наблюдение 40";617.5;"код";613.25;623.25;"НОРМА";"baseline_code=618.250000; current_code=617.500000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=40; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.41";"ЯЛК: -12 В на 12, наблюдение 41";616.5;"код";611;621;"НОРМА";"baseline_code=616.000000; current_code=616.500000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=41; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.42";"ЯЛК: -12 В на 12, наблюдение 42";622.75;"код";619;629;"НОРМА";"baseline_code=624.000000; current_code=622.750000; delta_code=-1.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=42; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.43";"ЯЛК: -12 В на 12, наблюдение 43";631.25;"код";626.75;636.75;"НОРМА";"baseline_code=631.750000; current_code=631.250000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=43; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.45";"ЯЛК: -12 В на 12, наблюдение 45";650.75;"код";645.25;655.25;"НОРМА";"baseline_code=650.250000; current_code=650.750000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=45; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.46";"ЯЛК: -12 В на 12, наблюдение 46";653;"код";648.25;658.25;"НОРМА";"baseline_code=653.250000; current_code=653.000000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=46; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.47";"ЯЛК: -12 В на 12, наблюдение 47";648.25;"код";642.75;652.75;"НОРМА";"baseline_code=647.750000; current_code=648.250000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=47; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.48";"ЯЛК: -12 В на 12, наблюдение 48";662.25;"код";657.5;667.5;"НОРМА";"baseline_code=662.500000; current_code=662.250000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=48; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.49";"ЯЛК: -12 В на 12, наблюдение 49";669;"код";663.5;673.5;"НОРМА";"baseline_code=668.500000; current_code=669.000000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=49; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.50";"ЯЛК: -12 В на 12, наблюдение 50";677;"код";671.5;681.5;"НОРМА";"baseline_code=676.500000; current_code=677.000000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=50; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.51";"ЯЛК: -12 В на 12, наблюдение 51";682.75;"код";678.25;688.25;"НОРМА";"baseline_code=683.250000; current_code=682.750000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=51; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.52";"ЯЛК: -12 В на 12, наблюдение 52";689;"код";683.25;693.25;"НОРМА";"baseline_code=688.250000; current_code=689.000000; delta_code=0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=52; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.53";"ЯЛК: -12 В на 12, наблюдение 53";698;"код";694;704;"НОРМА";"baseline_code=699.000000; current_code=698.000000; delta_code=-1.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=53; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.54";"ЯЛК: -12 В на 12, наблюдение 54";699;"код";693.5;703.5;"НОРМА";"baseline_code=698.500000; current_code=699.000000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=54; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.55";"ЯЛК: -12 В на 12, наблюдение 55";725;"код";720.75;730.75;"НОРМА";"baseline_code=725.750000; current_code=725.000000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=55; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.56";"ЯЛК: -12 В на 12, наблюдение 56";713.5;"код";709.25;719.25;"НОРМА";"baseline_code=714.250000; current_code=713.500000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=56; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.57";"ЯЛК: -12 В на 12, наблюдение 57";725.5;"код";720;730;"НОРМА";"baseline_code=725.000000; current_code=725.500000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=57; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.58";"ЯЛК: -12 В на 12, наблюдение 58";726;"код";721.25;731.25;"НОРМА";"baseline_code=726.250000; current_code=726.000000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=58; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.59";"ЯЛК: -12 В на 12, наблюдение 59";735.75;"код";730.5;740.5;"НОРМА";"baseline_code=735.500000; current_code=735.750000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=59; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.60";"ЯЛК: -12 В на 12, наблюдение 60";741.25;"код";736;746;"НОРМА";"baseline_code=741.000000; current_code=741.250000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=60; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.61";"ЯЛК: -12 В на 12, наблюдение 61";751.25;"код";746;756;"НОРМА";"baseline_code=751.000000; current_code=751.250000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=61; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.62";"ЯЛК: -12 В на 12, наблюдение 62";754.75;"код";751;761;"НОРМА";"baseline_code=756.000000; current_code=754.750000; delta_code=-1.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=62; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.63";"ЯЛК: -12 В на 12, наблюдение 63";772.5;"код";767.75;777.75;"НОРМА";"baseline_code=772.750000; current_code=772.500000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=63; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.64";"ЯЛК: -12 В на 12, наблюдение 64";759.5;"код";754;764;"НОРМА";"baseline_code=759.000000; current_code=759.500000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=64; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.65";"ЯЛК: -12 В на 12, наблюдение 65";775.25;"код";770.75;780.75;"НОРМА";"baseline_code=775.750000; current_code=775.250000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=65; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.66";"ЯЛК: -12 В на 12, наблюдение 66";778.75;"код";772.75;782.75;"НОРМА";"baseline_code=777.750000; current_code=778.750000; delta_code=1.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=66; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.67";"ЯЛК: -12 В на 12, наблюдение 67";790.25;"код";784.25;794.25;"НОРМА";"baseline_code=789.250000; current_code=790.250000; delta_code=1.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=67; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.68";"ЯЛК: -12 В на 12, наблюдение 68";786.75;"код";782.25;792.25;"НОРМА";"baseline_code=787.250000; current_code=786.750000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=68; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.69";"ЯЛК: -12 В на 12, наблюдение 69";797.5;"код";793;803;"НОРМА";"baseline_code=798.000000; current_code=797.500000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=69; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.70";"ЯЛК: -12 В на 12, наблюдение 70";811.25;"код";805.75;815.75;"НОРМА";"baseline_code=810.750000; current_code=811.250000; delta_code=0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=70; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.74";"ЯЛК: -12 В на 12, наблюдение 74";825.5;"код";821.5;831.5;"НОРМА";"baseline_code=826.500000; current_code=825.500000; delta_code=-1.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=74; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.75";"ЯЛК: -12 В на 12, наблюдение 75";846.25;"код";842;852;"НОРМА";"baseline_code=847.000000; current_code=846.250000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=75; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.76";"ЯЛК: -12 В на 12, наблюдение 76";844.75;"код";839.5;849.5;"НОРМА";"baseline_code=844.500000; current_code=844.750000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=76; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.77";"ЯЛК: -12 В на 12, наблюдение 77";850.5;"код";842.5;852.5;"НОРМА";"baseline_code=847.500000; current_code=850.500000; delta_code=3.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=77; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.78";"ЯЛК: -12 В на 12, наблюдение 78";865.5;"код";860.75;870.75;"НОРМА";"baseline_code=865.750000; current_code=865.500000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=78; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.79";"ЯЛК: -12 В на 12, наблюдение 79";858.75;"код";853.5;863.5;"НОРМА";"baseline_code=858.500000; current_code=858.750000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=79; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.80";"ЯЛК: -12 В на 12, наблюдение 80";866.75;"код";862.5;872.5;"НОРМА";"baseline_code=867.500000; current_code=866.750000; delta_code=-0.750000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=80; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.81";"ЯЛК: -12 В на 12, наблюдение 81";874.5;"код";868.25;878.25;"НОРМА";"baseline_code=873.250000; current_code=874.500000; delta_code=1.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=81; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.82";"ЯЛК: -12 В на 12, наблюдение 82";880.25;"код";875.25;885.25;"НОРМА";"baseline_code=880.250000; current_code=880.250000; delta_code=0.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=82; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.83";"ЯЛК: -12 В на 12, наблюдение 83";897.75;"код";893.25;903.25;"НОРМА";"baseline_code=898.250000; current_code=897.750000; delta_code=-0.500000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=83; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.84";"ЯЛК: -12 В на 12, наблюдение 84";884;"код";879.25;889.25;"НОРМА";"baseline_code=884.250000; current_code=884.000000; delta_code=-0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=84; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.85";"ЯЛК: -12 В на 12, наблюдение 85";905.25;"код";900.25;910.25;"НОРМА";"baseline_code=905.250000; current_code=905.250000; delta_code=0.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=85; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.86";"ЯЛК: -12 В на 12, наблюдение 86";909.5;"код";904.25;914.25;"НОРМА";"baseline_code=909.250000; current_code=909.500000; delta_code=0.250000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=86; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.12.87";"ЯЛК: -12 В на 12, наблюдение 87";909.75;"код";904.75;914.75;"НОРМА";"baseline_code=909.750000; current_code=909.750000; delta_code=0.000000; impact_count=160; impact_index=92; lower_delta_code=-5.000000; observed_channel=87; polarity=-12 В; stressed_channel=12; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.1";"ЯЛК: -12 В на 13, наблюдение 1";125.25;"код";120.25;130.25;"НОРМА";"baseline_code=125.250000; current_code=125.250000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=1; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.2";"ЯЛК: -12 В на 13, наблюдение 2";118.25;"код";113.25;123.25;"НОРМА";"baseline_code=118.250000; current_code=118.250000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=2; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.3";"ЯЛК: -12 В на 13, наблюдение 3";129.5;"код";124;134;"НОРМА";"baseline_code=129.000000; current_code=129.500000; delta_code=0.500000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=3; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.4";"ЯЛК: -12 В на 13, наблюдение 4";134;"код";130;140;"НОРМА";"baseline_code=135.000000; current_code=134.000000; delta_code=-1.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=4; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.5";"ЯЛК: -12 В на 13, наблюдение 5";151;"код";145.75;155.75;"НОРМА";"baseline_code=150.750000; current_code=151.000000; delta_code=0.250000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=5; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.6";"ЯЛК: -12 В на 13, наблюдение 6";156.75;"код";151.25;161.25;"НОРМА";"baseline_code=156.250000; current_code=156.750000; delta_code=0.500000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=6; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.7";"ЯЛК: -12 В на 13, наблюдение 7";173;"код";170;180;"НОРМА";"baseline_code=175.000000; current_code=173.000000; delta_code=-2.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=7; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.8";"ЯЛК: -12 В на 13, наблюдение 8";181.5;"код";177;187;"НОРМА";"baseline_code=182.000000; current_code=181.500000; delta_code=-0.500000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=8; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.9";"ЯЛК: -12 В на 13, наблюдение 9";195.75;"код";191.25;201.25;"НОРМА";"baseline_code=196.250000; current_code=195.750000; delta_code=-0.500000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=9; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.10";"ЯЛК: -12 В на 13, наблюдение 10";189.25;"код";184.25;194.25;"НОРМА";"baseline_code=189.250000; current_code=189.250000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=10; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.11";"ЯЛК: -12 В на 13, наблюдение 11";430;"код";425;435;"НОРМА";"baseline_code=430.000000; current_code=430.000000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=11; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.12";"ЯЛК: -12 В на 13, наблюдение 12";441.25;"код";436.25;446.25;"НОРМА";"baseline_code=441.250000; current_code=441.250000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=12; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.14";"ЯЛК: -12 В на 13, наблюдение 14";456.25;"код";451.25;461.25;"НОРМА";"baseline_code=456.250000; current_code=456.250000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=14; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.15";"ЯЛК: -12 В на 13, наблюдение 15";466.25;"код";461.75;471.75;"НОРМА";"baseline_code=466.750000; current_code=466.250000; delta_code=-0.500000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=15; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.16";"ЯЛК: -12 В на 13, наблюдение 16";466.5;"код";461.5;471.5;"НОРМА";"baseline_code=466.500000; current_code=466.500000; delta_code=0.000000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=16; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.17";"ЯЛК: -12 В на 13, наблюдение 17";461.5;"код";456;466;"НОРМА";"baseline_code=461.000000; current_code=461.500000; delta_code=0.500000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=17; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.-12 В.13.18";"ЯЛК: -12 В на 13, наблюдение 18";482.25;"код";476;486;"НОРМА";"baseline_code=481.000000; current_code=482.250000; delta_code=1.250000; impact_count=160; impact_index=93; lower_delta_code=-5.000000; observed_channel=18; polarity=-12 В; stressed_channel=13; upper_delta_code=5.000000"
